orgao_superior_codigo_siorg,orgao_superior_nome,orgao_superior_sigla,orgao_codigo_siorg,orgao_nome,orgao_sigla,orgao_como_no_raiox_nome,orgao_como_no_raiox_sigla,ano_mes_referencia,codigo_unidade_orcamentaria,codigo_item,nome_item,codigo_natureza_despesa_detalhada,nome_natureza_despesa_detalhada,valor
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100930,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,202110,26433,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,434,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",IFPI,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",IFPI,202110,26431,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,61330.48
244,MINISTÉRIO DA EDUCAÇÃO,MEC,46784,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO",IFSPE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO",IFSPE,202110,26430,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,3996.08
244,MINISTÉRIO DA EDUCAÇÃO,MEC,3561,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",IFRR,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",IFRR,202110,26437,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,3215.47
244,MINISTÉRIO DA EDUCAÇÃO,MEC,456,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,202110,26436,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,47816.25
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100931,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IFFLU,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IFFLU,202110,26434,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,90721.96
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,26435,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,38523.76
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,26422,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,59494.25
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100908,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE TOCANTINS",IFTO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE TOCANTINS",IFTO,202110,26424,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,60444.48
244,MINISTÉRIO DA EDUCAÇÃO,MEC,451,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,202110,26429,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,2845.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,84703,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,UFABC,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,UFABC,202110,26352,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,94427,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ACRE",IFAC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ACRE",IFAC,202110,26425,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,2406.61
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30108,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,343062.31
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30101,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,407295.52
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30103,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,6958.09
244,MINISTÉRIO DA EDUCAÇÃO,MEC,227867,UNIVERSIDADE FEDERAL DO DELTA DO PARNAÍBA,UFDPAR,UNIVERSIDADE FEDERAL DO DELTA DO PARNAÍBA,UFDPAR,202110,26455,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,453,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,202110,26439,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,3779.77
244,MINISTÉRIO DA EDUCAÇÃO,MEC,455,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",IFSC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",IFSC,202110,26438,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,35101,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,11496.77
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,32396,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,19376.04
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,173,FUNDAÇÃO NACIONAL DO ÍNDIO,FUNAI,FUNDAÇÃO NACIONAL DO ÍNDIO,FUNAI,202110,30202,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,9115.2
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30907,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,40296.34
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,322,CONSELHO ADMINISTRATIVO DE DEFESA ECONÔMICA,CADE,CONSELHO ADMINISTRATIVO DE DEFESA ECONÔMICA,CADE,202110,30211,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,25736.49
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,32101,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,0.0
304,MINISTÉRIO DA SAÚDE,MS,304,MINISTÉRIO DA SAÚDE,MS,MINISTÉRIO DA SAÚDE,MS,202110,36901,12,Locações de Mão-de-Obra e Terceirização,33903705,SERVICOS DE COPA E COZINHA,10669612.44
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,1799,INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA,INCRA,INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA,INCRA,202110,22201,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,86658.24
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,223,COMISSÃO NACIONAL DE ENERGIA NUCLEAR,CNEN,COMISSÃO NACIONAL DE ENERGIA NUCLEAR,CNEN,202110,24204,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,34964.4
26,PRESIDÊNCIA DA REPÚBLICA,PR,26,PRESIDÊNCIA DA REPÚBLICA,PR,PRESIDÊNCIA DA REPÚBLICA,PR,202110,20101,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,7492.8
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,22101,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,3405.9
72084,MINISTÉRIO DO TURISMO,MTUR,2045,INSTITUTO DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO NACIONAL,IPHAN,INSTITUTO DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO NACIONAL,IPHAN,202110,54206,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,35634.1
41066,MINISTÉRIO DA DEFESA,MD,94,COMANDO DO EXERCITO,C.EXER,COMANDO DO EXERCITO,C.EXER,202110,52921,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,106406.21
304,MINISTÉRIO DA SAÚDE,MS,36687,AGÊNCIA NACIONAL DE VIGILÂNCIA SANITÁRIA,ANVISA,AGÊNCIA NACIONAL DE VIGILÂNCIA SANITÁRIA,ANVISA,202110,36212,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,29379.55
244,MINISTÉRIO DA EDUCAÇÃO,MEC,474,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,202110,26282,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,46277.27
244,MINISTÉRIO DA EDUCAÇÃO,MEC,476,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,202110,26273,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,472,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,202110,26274,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,238215.98
244,MINISTÉRIO DA EDUCAÇÃO,MEC,422,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,202110,26235,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,6282.33
244,MINISTÉRIO DA EDUCAÇÃO,MEC,433,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,202110,26248,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,244,MINISTÉRIO DA EDUCAÇÃO,MEC,MINISTÉRIO DA EDUCAÇÃO,MEC,202110,26104,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,20623.38
276368,MINISTÉRIO DO TRABALHO E PREVIDÊNCIA,MTP,1934,INSTITUTO NACIONAL DO SEGURO SOCIAL,INSS,INSTITUTO NACIONAL DO SEGURO SOCIAL,INSS,202110,25303,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,25348.05
235876,MINISTÉRIO DA ECONOMIA,ME,3,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,IBGE,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,IBGE,202110,25301,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,17366.65
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25101,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,19991.07
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25103,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,0.0
304,MINISTÉRIO DA SAÚDE,MS,304,MINISTÉRIO DA SAÚDE,MS,MINISTÉRIO DA SAÚDE,MS,202110,36901,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,3820650.91
304,MINISTÉRIO DA SAÚDE,MS,315,FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ,FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ,202110,36201,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,4463804.03
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,32101,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,57316.34
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30108,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,6873.05
244,MINISTÉRIO DA EDUCAÇÃO,MEC,444,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,202110,26427,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,4432.92
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100909,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE",IFS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE",IFS,202110,26423,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,456,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,202110,26436,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,6131.66
244,MINISTÉRIO DA EDUCAÇÃO,MEC,3561,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",IFRR,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",IFRR,202110,26437,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,33569.88
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,26409,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100902,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUDESTE DE MINAS GERAIS",IFMGSE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUDESTE DE MINAS GERAIS",IFMGSE,202110,26411,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100915,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",IFSULDEMINAS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",IFSULDEMINAS,202110,26412,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,5416.67
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100907,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RONDÔNIA",IFRO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RONDÔNIA",IFRO,202110,26421,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100911,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,202110,26405,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,5717.2
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,26298,12,Locações de Mão-de-Obra e Terceirização,33903706,MANUTENCAO E CONSERVACAO DE BENS MOVEIS,0.0
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,22101,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,397021.15
26,PRESIDÊNCIA DA REPÚBLICA,PR,26,PRESIDÊNCIA DA REPÚBLICA,PR,PRESIDÊNCIA DA REPÚBLICA,PR,202110,20927,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,142447.76
26,PRESIDÊNCIA DA REPÚBLICA,PR,26,PRESIDÊNCIA DA REPÚBLICA,PR,PRESIDÊNCIA DA REPÚBLICA,PR,202110,20101,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,1003.74
26,PRESIDÊNCIA DA REPÚBLICA,PR,26,PRESIDÊNCIA DA REPÚBLICA,PR,PRESIDÊNCIA DA REPÚBLICA,PR,202110,20118,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,2961.83
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,1799,INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA,INCRA,INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA,INCRA,202110,22201,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,417704.64
72084,MINISTÉRIO DO TURISMO,MTUR,72084,MINISTÉRIO DO TURISMO,MTUR,MINISTÉRIO DO TURISMO,MTUR,202110,54101,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,114805.85
219925,"MINISTÉRIO DA MULHER, DA FAMÍLIA E DOS DIREITOS HUMANOS",MMFDH,219925,"MINISTÉRIO DA MULHER, DA FAMÍLIA E DOS DIREITOS HUMANOS",MMFDH,"MINISTÉRIO DA MULHER, DA FAMÍLIA E DOS DIREITOS HUMANOS",MMFDH,202110,81101,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,0.0
235874,MINISTÉRIO DA CIDADANIA,MCIDADANIA,235874,MINISTÉRIO DA CIDADANIA,MCIDADANIA,MINISTÉRIO DA CIDADANIA,MCIDADANIA,202110,55101,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,278694.77
46,ADVOCACIA-GERAL DA UNIÃO,AGU,46,ADVOCACIA-GERAL DA UNIÃO,AGU,ADVOCACIA-GERAL DA UNIÃO,AGU,202110,63101,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,231462.95
304,MINISTÉRIO DA SAÚDE,MS,36687,AGÊNCIA NACIONAL DE VIGILÂNCIA SANITÁRIA,ANVISA,AGÊNCIA NACIONAL DE VIGILÂNCIA SANITÁRIA,ANVISA,202110,36212,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,227097.25
304,MINISTÉRIO DA SAÚDE,MS,2207,FUNDAÇÃO NACIONAL DE SAÚDE,FUNASA,FUNDAÇÃO NACIONAL DE SAÚDE,FUNASA,202110,36211,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,187017.12
214460,CONTROLADORIA-GERAL DA UNIÃO,CGU,214460,CONTROLADORIA-GERAL DA UNIÃO,CGU,CONTROLADORIA-GERAL DA UNIÃO,CGU,202110,37101,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,290287.89
2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,54843,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,ANTAQ,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,ANTAQ,202110,39251,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,95194.88
264359,MINISTÉRIO DAS COMUNICAÇÕES,MCOM,264359,MINISTÉRIO DAS COMUNICAÇÕES,MCOM,MINISTÉRIO DAS COMUNICAÇÕES,MCOM,202110,41101,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,177535.9
2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,202110,39101,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,86649.19
2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,54793,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,ANTT,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,ANTT,202110,39250,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,78488.86
2846,MINISTÉRIO DA INFRAESTRUTURA,MINFRA,54844,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,DNIT,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,DNIT,202110,39252,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,0.0
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,MINISTÉRIO DO MEIO AMBIENTE,MMA,202110,44101,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,67075.86
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,44201,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,105558.56
41066,MINISTÉRIO DA DEFESA,MD,41066,MINISTÉRIO DA DEFESA,MD,MINISTÉRIO DA DEFESA,MD,202110,52902,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,131914.83
41066,MINISTÉRIO DA DEFESA,MD,41066,MINISTÉRIO DA DEFESA,MD,MINISTÉRIO DA DEFESA,MD,202110,52101,12,Locações de Mão-de-Obra e Terceirização,33903707,SERVICOS DE BRIGADA DE INCENDIO.,180326.68
